,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
146691,0.56655,0.48964,0.55771,0.54673,0.59641,0.65149,0.60267,0.72211,0.08061,0.00075,0.06113,0.0688,78.94,0.0,0.0,1.0
135815,0.33092,0.33949,0.26749,0.35103,0.6832,0.78622,0.62301,0.84135,0.00885,0.00066,0.48212,0.28604,78.41,0.0,1.0,0.0
5312,0.58653,0.50048,0.5764,0.56176,0.58797,0.61906,0.56608,0.63953,0.25306,0.00243,0.43156,0.34813,78.57,0.0,0.0,1.0
47198,0.39972,0.39854,0.36014,0.43533,0.8398,0.88583,0.79009,0.91279,0.08528,0.00037,0.65618,0.29695,58.23,0.0,0.0,1.0
16015,0.63342,0.55504,0.59645,0.60724,0.62346,0.63443,0.61575,0.64665,0.2997,0.00308,0.53041,0.4361,74.07,0.0,0.0,1.0
94865,0.29558,0.30552,0.39173,0.45517,0.6085,0.79449,0.79408,0.98249,0.02731,0.00044,0.90602,0.70889,63.9,1.0,0.0,0.0
74910,0.1536,0.16801,0.26648,0.30871,0.3684,0.42797,0.46639,0.54431,0.16411,0.0005,0.93783,0.88211,62.05,1.0,0.0,0.0
79750,0.52971,0.67263,0.77282,0.61898,0.73505,0.8668,0.67221,0.94466,0.00806,0.00082,0.56936,0.16695,81.34,1.0,0.0,0.0
106519,0.63606,0.56511,0.60751,0.64749,0.78001,0.78038,0.77367,0.7796,0.64669,0.12627,0.10407,0.12505,77.47,0.0,0.0,1.0
97176,0.30776,0.25767,0.23451,0.2915,0.71604,0.84803,0.6633,0.93176,0.01306,0.00102,0.79758,0.30548,83.95,1.0,0.0,0.0
10716,0.6078,0.6009,0.65203,0.6371,0.664,0.69398,0.65127,0.70671,0.23663,0.00831,0.59764,0.50354,52.23,0.0,0.0,1.0
19259,0.9011,0.8588,0.90648,0.92562,0.93496,0.9419,0.93987,0.94883,0.8179,0.32535,0.73609,0.60089,44.98,0.0,0.0,1.0
136879,0.63383,0.62236,0.60844,0.67556,0.85716,0.9081,0.80419,0.9392,0.40898,0.01331,0.06591,0.08309,57.26,0.0,0.0,1.0
64793,0.22405,0.2319,0.21613,0.40766,0.94241,0.97167,0.90466,0.99305,0.21271,0.00055,0.92549,0.53282,64.6,1.0,0.0,0.0
102709,0.86168,0.81147,0.84417,0.85247,0.88414,0.90743,0.86502,0.90341,0.67822,0.09437,0.09657,0.11812,49.27,0.0,0.0,1.0
15480,0.70375,0.59672,0.6423,0.66052,0.67254,0.67711,0.66189,0.68148,0.39782,0.01666,0.57205,0.47253,76.74,0.0,0.0,1.0
596,0.77075,0.73391,0.7736,0.7498,0.77641,0.80473,0.75015,0.82398,0.20352,0.0004,0.7108,0.56063,43.13,0.0,0.0,1.0
122231,0.50907,0.53986,0.48031,0.63424,1.02392,1.03454,0.98993,1.04179,0.47136,0.00961,0.08422,0.09711,33.62,0.0,0.0,1.0
76993,0.24437,0.28156,0.21528,0.38628,0.97209,0.98918,0.94284,1.00022,0.36068,0.00062,0.87669,0.45006,39.24,1.0,0.0,0.0
181251,0.70168,0.65387,0.68962,0.69362,0.70471,0.71171,0.68932,0.7116,0.40443,0.0206,0.08856,0.10902,60.0,0.0,0.0,1.0
81274,0.18995,0.23985,0.15762,0.33765,0.97242,0.98854,0.94267,0.99971,0.36356,0.00051,0.82123,0.33658,39.77,1.0,0.0,0.0
97000,0.10809,0.08129,0.06863,0.06545,0.06392,0.06223,0.05871,0.05982,0.02914,0.00054,0.04824,0.03898,35.36,1.0,0.0,0.0
112667,0.63281,0.64508,0.60898,0.73651,1.02225,1.03279,0.97988,1.03972,0.64962,0.20423,0.08931,0.11139,32.1,0.0,0.0,1.0
172449,0.73325,0.70888,0.72325,0.7551,0.90343,0.97054,0.85591,1.02321,0.63113,0.20388,0.14001,0.16614,35.25,0.0,0.0,1.0
13200,0.65195,0.61078,0.64475,0.66024,0.66924,0.67607,0.67308,0.68406,0.54432,0.11252,0.59068,0.49768,60.49,0.0,0.0,1.0
123748,0.74294,0.72571,0.92366,0.89558,0.9187,0.93951,0.87753,0.95062,0.66622,0.18461,0.10453,0.12705,55.08,0.0,0.0,1.0
126701,0.50574,0.4851,0.46832,0.55174,0.83955,0.85633,0.80811,0.86798,0.2666,0.00069,0.0854,0.09876,70.38,0.0,0.0,1.0
189091,0.70885,0.68351,0.68759,0.69663,0.89674,0.97192,0.82171,1.02011,0.37434,0.01968,0.06518,0.08288,32.6,0.0,0.0,1.0
53852,0.29256,0.34328,0.34709,0.44623,0.66907,0.79996,0.74421,0.94178,0.03924,0.00024,0.92597,0.75283,32.27,1.0,0.0,0.0
50889,0.1868,0.29208,0.53121,0.60145,0.70523,0.81348,0.81896,0.94728,0.18103,0.0005,0.92817,0.85544,66.12,1.0,0.0,0.0
57158,0.21946,0.26674,0.18739,0.39106,0.98731,0.99333,0.97544,0.99932,0.62714,0.01572,0.71147,0.34215,53.22,1.0,0.0,0.0
198681,0.35758,0.35232,0.31324,0.42976,0.79361,0.79851,0.78215,0.80297,0.51952,0.10471,0.42108,0.27202,68.02,0.0,0.0,1.0
16588,0.53529,0.6506,0.50742,0.7109,0.90285,0.98779,0.83163,1.03832,0.10047,0.00031,0.82551,0.47842,42.09,0.0,0.0,1.0
70605,0.31821,0.45168,0.28174,0.62136,0.99276,0.99622,0.98718,1.00032,0.75366,0.0744,0.59285,0.26127,49.23,1.0,0.0,0.0
178080,0.97693,0.90093,0.90981,0.78359,0.83988,0.92107,0.77401,0.97012,0.29585,0.00335,0.06437,0.08104,47.36,0.0,0.0,1.0
155880,1.0781,1.0146,1.05469,1.02504,1.05149,1.07833,1.01147,1.09584,0.65217,0.07797,0.76661,0.61311,34.85,0.0,0.0,1.0
33605,0.24488,0.27695,0.18519,0.32299,0.77303,0.84772,0.71016,0.89153,0.042,0.0005,0.67749,0.2731,68.11,0.0,1.0,0.0
129371,0.5725,0.4789,0.52539,0.56904,0.69726,0.70548,0.68563,0.70968,0.55002,0.14825,0.08474,0.10128,81.5,0.0,0.0,1.0
179504,0.69266,0.65188,0.67462,0.70879,0.7903,0.82337,0.76972,0.84661,0.64927,0.33055,0.54763,0.46491,62.95,0.0,0.0,1.0
13006,0.80346,0.76758,0.80162,0.83353,0.91917,0.94906,0.89605,0.97008,0.68825,0.21432,0.63747,0.51655,51.88,0.0,0.0,1.0
191474,0.57114,0.51151,0.54151,0.59925,0.76674,0.77595,0.7518,0.78244,0.57195,0.16005,0.10404,0.12492,77.44,0.0,0.0,1.0
65970,0.56901,0.64418,0.83231,0.81386,0.88292,0.94492,0.8567,0.96202,0.1354,0.00032,0.82029,0.71178,34.38,1.0,0.0,0.0
177748,0.73201,0.66902,0.71428,0.74139,0.80471,0.81969,0.78426,0.82637,0.56815,0.06793,0.10413,0.12788,72.56,0.0,0.0,1.0
149774,0.46415,0.45287,0.5761,0.66573,0.77475,0.91868,0.92984,0.95954,0.5518,0.01016,0.11862,0.15826,58.63,0.0,0.0,1.0
136637,0.52962,0.44212,0.48992,0.55151,0.65565,0.68378,0.64557,0.70137,0.49542,0.17069,0.15469,0.17147,83.05,0.0,0.0,1.0
71411,0.20607,0.1937,0.23498,0.24341,0.2483,0.24764,0.23779,0.23423,0.16804,0.01735,0.17445,0.15181,34.41,1.0,0.0,0.0
80328,0.29918,0.46401,0.33532,0.70761,0.90713,0.95119,0.86367,0.98373,0.11464,0.00065,0.86009,0.43158,73.01,1.0,0.0,0.0
44738,0.39776,0.39835,0.35685,0.52792,0.82658,0.83347,0.81253,0.84023,0.47854,0.03106,0.63495,0.36834,65.76,0.0,0.0,1.0
191422,0.59581,0.60763,0.57256,0.72892,0.95447,0.95846,0.93774,0.96142,0.64458,0.09764,0.10956,0.12948,56.96,0.0,0.0,1.0
138329,0.95035,0.87598,0.90243,0.84901,0.87305,0.90864,0.83762,0.93063,0.67802,0.14764,0.08286,0.10394,54.52,0.0,0.0,1.0
30893,0.30472,0.28241,0.24128,0.32262,0.61849,0.68539,0.64348,0.69053,0.22798,0.00206,0.36086,0.20313,74.46,0.0,0.0,1.0
135732,0.60517,0.5038,0.5662,0.61087,0.67996,0.69167,0.67399,0.6978,0.60665,0.24419,0.13096,0.15316,82.78,0.0,0.0,1.0
102656,0.64673,0.60926,0.62591,0.67455,0.90423,0.90735,0.88913,0.90881,0.6767,0.16925,0.12055,0.14252,64.43,0.0,0.0,1.0
135426,0.62339,0.61989,0.59833,0.65669,0.89438,0.96948,0.8269,1.01925,0.49575,0.21543,0.11993,0.14156,37.86,0.0,0.0,1.0
24457,0.65602,0.6359,0.66078,0.69128,0.90503,0.97308,0.85526,1.01932,0.47337,0.09168,0.55944,0.38546,49.29,0.0,0.0,1.0
24631,0.47466,0.37918,0.4475,0.4857,0.52194,0.55349,0.56584,0.62175,0.22797,0.00165,0.47414,0.35525,82.62,0.0,0.0,1.0
51075,0.11266,0.29709,0.50239,0.57008,0.6368,0.70985,0.72489,0.78671,0.32416,0.00057,0.9515,0.91162,51.63,1.0,0.0,0.0
109118,0.3998,0.40242,0.63774,0.76644,0.80561,0.8222,0.78401,0.83673,0.29328,0.00114,0.35675,0.31628,76.54,0.0,1.0,0.0
586,0.38897,0.39493,0.35449,0.50089,0.79507,0.80424,0.7784,0.81235,0.37249,0.00148,0.47967,0.32582,68.38,0.0,0.0,1.0
156167,0.51941,0.5297,0.49795,0.6002,1.04346,1.04424,1.03873,1.04479,0.87918,0.26653,0.10739,0.12685,33.84,0.0,0.0,1.0
49814,0.66152,0.61319,0.64718,0.66463,0.68024,0.69274,0.68509,0.71181,0.50009,0.06104,0.55502,0.44763,65.79,0.0,0.0,1.0
142407,0.74373,0.70725,0.72823,0.71117,0.73244,0.76076,0.72289,0.78952,0.47379,0.03655,0.0618,0.07903,37.56,0.0,0.0,1.0
78352,0.28481,0.39624,0.24595,0.48579,0.89757,0.95873,0.83751,0.99253,0.05993,0.00031,0.81564,0.35203,44.66,1.0,0.0,0.0
130247,0.67505,0.63612,0.66483,0.6696,0.67889,0.68669,0.671,0.68565,0.53504,0.16002,0.09146,0.1139,59.55,0.0,0.0,1.0
162501,0.83801,0.79868,0.82359,0.84745,0.96497,0.97445,0.91941,0.97321,0.78121,0.25516,0.0952,0.11359,41.4,0.0,0.0,1.0
40216,0.58099,0.58124,0.56955,0.67612,1.02969,1.03403,1.02099,1.03768,0.72746,0.05876,0.77571,0.5238,52.08,0.0,0.0,1.0
40644,0.83049,0.80805,0.89754,0.92449,1.00852,1.06618,0.9616,1.10928,0.70072,0.21793,0.73028,0.55452,32.3,0.0,0.0,1.0
84194,0.27331,0.34507,0.23845,0.4874,0.98205,0.98965,0.97135,0.99729,0.61087,0.01439,0.9471,0.71485,57.94,1.0,0.0,0.0
97532,0.26662,0.4778,0.21356,0.71321,0.99331,0.99683,0.98845,1.00063,0.76481,0.09796,0.95606,0.48889,44.31,1.0,0.0,0.0
8755,0.58844,0.70936,0.88721,0.7704,0.8331,0.91374,0.76867,0.96375,0.18831,0.0008,0.79906,0.60287,52.05,0.0,0.0,1.0
50969,0.33771,0.49999,0.33838,0.72022,0.96976,0.98737,0.93588,0.9997,0.31904,0.00045,0.95255,0.55643,35.31,1.0,0.0,0.0
93477,0.11456,0.15872,0.0751,0.25224,0.91034,0.9831,0.96571,0.99331,0.59526,0.00739,0.44321,0.16592,67.11,1.0,0.0,0.0
99646,0.40151,0.39011,0.74324,0.77497,0.84449,0.89493,0.83298,0.94747,0.13572,0.00148,0.84658,0.657,84.7,1.0,0.0,0.0
175240,0.91634,0.84083,0.8686,0.76788,0.82469,0.89363,0.76233,0.93527,0.23364,0.00853,0.08678,0.10507,60.39,0.0,0.0,1.0
198486,0.40505,0.40887,0.38471,0.51732,1.03005,1.03503,1.01917,1.04011,0.6875,0.02275,0.28763,0.28886,38.65,0.0,0.0,1.0
125126,0.26117,0.2913,0.24163,0.39215,0.97497,0.99253,0.94766,1.00633,0.36985,0.00047,0.60313,0.32035,52.09,0.0,1.0,0.0
128642,0.4755,0.48384,0.42393,0.58364,0.72007,0.76081,0.69213,0.78499,0.33503,0.06437,0.1031,0.11443,77.47,0.0,0.0,1.0
74109,0.26906,0.33134,0.23729,0.41404,0.91995,0.96727,0.86941,0.99426,0.10549,0.00045,0.87433,0.40699,44.3,1.0,0.0,0.0
62153,0.49359,0.57591,0.84216,0.83935,0.89728,0.95868,0.83592,0.99266,0.05666,0.00034,0.92945,0.78515,38.21,1.0,0.0,0.0
178385,0.50096,0.44421,0.57743,0.55275,0.57911,0.60884,0.55636,0.62645,0.32214,0.03007,0.29334,0.20742,78.43,0.0,0.0,1.0
61120,0.15316,0.11115,0.09819,0.0951,0.0955,0.09266,0.08522,0.08906,0.03351,0.00072,0.06202,0.05237,71.27,1.0,0.0,0.0
192107,0.63434,0.55073,0.61485,0.64461,0.65838,0.66537,0.65827,0.66586,0.54626,0.14582,0.1066,0.12709,79.61,0.0,0.0,1.0
49279,0.29836,0.32676,0.28062,0.42235,1.08019,1.09348,1.05176,1.10386,0.53348,0.03126,0.74249,0.38736,42.2,0.0,0.0,1.0
169732,0.69491,0.69218,0.72352,0.7458,0.88673,0.95693,0.82978,1.00596,0.39875,0.01841,0.14791,0.16146,44.97,0.0,0.0,1.0
134773,0.3763,0.41712,0.33168,0.48727,0.94163,0.98395,0.8872,1.00873,0.13043,0.00039,0.14664,0.14143,46.7,0.0,0.0,1.0
69245,0.17306,0.22884,0.13747,0.32273,0.90307,0.96014,0.84492,0.99249,0.06764,0.00035,0.75045,0.2806,44.97,1.0,0.0,0.0
11718,0.54636,0.56445,0.53135,0.68317,0.84117,0.8585,0.81214,0.87161,0.44941,0.15698,0.68521,0.44333,62.97,0.0,0.0,1.0
82079,0.14046,0.19605,0.20212,0.42582,0.96146,0.98208,0.93633,0.99626,0.36448,0.0005,0.56328,0.26996,57.52,1.0,0.0,0.0
154730,0.58427,0.45245,0.5301,0.59034,0.66428,0.67097,0.65975,0.67587,0.49709,0.09495,0.14491,0.15977,84.58,0.0,0.0,1.0
188941,0.77226,0.73276,0.75855,0.79867,0.93228,0.94266,0.90779,0.94881,0.74127,0.34602,0.1561,0.18655,58.7,0.0,0.0,1.0
185967,0.62333,0.55297,0.57856,0.6063,0.62576,0.63825,0.60808,0.64103,0.41853,0.04366,0.24468,0.21189,75.83,0.0,0.0,1.0
73250,0.31004,0.44669,0.26851,0.62081,0.98814,0.99561,0.96804,1.00162,0.53136,0.00406,0.72617,0.36913,32.76,1.0,0.0,0.0
34221,0.64038,0.61981,0.64157,0.68688,1.01758,1.02723,1.00096,1.03469,0.58315,0.02875,0.65599,0.45722,42.39,0.0,0.0,1.0
137578,0.76949,0.73401,0.74747,0.81298,0.86203,0.88113,0.83436,0.89219,0.73035,0.29568,0.11978,0.14582,64.22,0.0,0.0,1.0
63853,0.38982,0.41631,0.53321,0.57588,0.63182,0.69407,0.73994,0.82183,0.41679,0.00127,0.95156,0.9193,44.92,1.0,0.0,0.0
18372,0.19249,0.1371,0.12185,0.12057,0.11825,0.11539,0.11106,0.11176,0.07171,0.0032,0.10389,0.10196,76.57,1.0,0.0,0.0
181695,0.72468,0.69489,0.7175,0.77322,0.92713,0.94434,0.89226,0.9551,0.51494,0.03941,0.56063,0.49086,53.09,0.0,0.0,1.0
79101,0.20212,0.30447,0.16335,0.41647,0.97794,0.99047,0.95398,0.9997,0.43842,0.00104,0.7334,0.31204,41.55,1.0,0.0,0.0
160452,0.69199,0.65633,0.69817,0.69137,0.70995,0.72673,0.69244,0.72833,0.4699,0.08221,0.0934,0.1156,65.32,0.0,0.0,1.0
162456,0.72963,0.69747,0.7094,0.74448,0.98673,1.01687,0.99287,1.01361,0.77584,0.21547,0.08787,0.10964,36.75,0.0,0.0,1.0
828,0.39926,0.5409,0.3269,0.61638,0.76761,0.83454,0.70804,0.87114,0.02689,0.00049,0.53991,0.23587,63.72,0.0,0.0,1.0
96532,0.13092,0.19685,0.3181,0.38129,0.44372,0.51433,0.57902,0.62894,0.5081,0.04069,0.96258,0.84921,39.47,1.0,0.0,0.0
138232,0.66708,0.6415,0.64633,0.69309,1.02261,1.02696,0.98915,1.02756,0.6815,0.13335,0.06958,0.08819,32.9,0.0,0.0,1.0
111752,0.55022,0.51057,0.52073,0.58887,0.78408,0.80272,0.75312,0.81453,0.35069,0.00689,0.08882,0.1058,74.43,0.0,0.0,1.0
165826,0.47166,0.45955,0.40963,0.54941,0.56317,0.56826,0.54622,0.56994,0.28213,0.00749,0.31323,0.18346,82.68,0.0,0.0,1.0
104762,0.492,0.44134,0.44804,0.54992,0.71294,0.71994,0.7041,0.72625,0.50644,0.10343,0.0981,0.11531,81.28,0.0,0.0,1.0
138370,0.53808,0.58032,0.50714,0.65223,0.94911,0.99294,0.8823,1.02088,0.39093,0.05444,0.07376,0.08944,40.1,0.0,0.0,1.0
18888,0.43731,0.42755,0.39488,0.51903,0.78411,0.78788,0.77862,0.79076,0.5595,0.06602,0.52218,0.28689,68.96,0.0,0.0,1.0
180641,0.42811,0.46627,0.38829,0.5565,0.75777,0.81667,0.71397,0.85132,0.29783,0.08261,0.32803,0.20964,67.6,0.0,0.0,1.0
52841,0.14936,0.1989,0.099,0.28701,0.96598,0.98436,0.93336,0.99799,0.31242,0.00063,0.60188,0.22041,53.85,1.0,0.0,0.0
29200,0.72293,0.62972,0.66261,0.63639,0.66423,0.69433,0.63886,0.71552,0.27033,0.00127,0.5321,0.4356,74.33,0.0,0.0,1.0
151615,0.55412,0.56751,0.52886,0.65119,0.99467,1.01371,0.94611,1.02696,0.4475,0.03054,0.09327,0.11187,39.41,0.0,0.0,1.0
160368,0.67009,0.59271,0.64361,0.66009,0.67255,0.68074,0.66764,0.67937,0.59621,0.16911,0.09302,0.11312,78.81,0.0,0.0,1.0
94880,0.98797,0.92524,0.95478,0.92163,0.95081,0.97968,0.91507,0.99709,0.25145,0.00039,0.12987,0.18271,45.34,0.0,1.0,0.0
1384,0.71334,0.71774,0.69537,0.74094,0.89942,1.00078,0.82581,1.06683,0.19826,0.00045,0.82355,0.58439,36.98,0.0,0.0,1.0
91716,0.14094,0.16839,0.11094,0.19018,0.34212,0.38768,0.35386,0.41278,0.03935,0.00038,0.39965,0.23335,51.51,1.0,0.0,0.0
72816,0.28067,0.30097,0.19554,0.46762,0.86212,0.9133,0.83421,0.96056,0.10386,0.00131,0.82765,0.38214,82.79,1.0,0.0,0.0
32217,0.66466,0.60466,0.65382,0.63413,0.65953,0.68582,0.63493,0.7025,0.40018,0.12699,0.42724,0.27191,74.48,0.0,0.0,1.0
85476,0.27849,0.2478,0.21389,0.2764,0.74149,0.86835,0.67929,0.94538,0.0087,0.00079,0.61733,0.20915,81.58,1.0,0.0,0.0
23582,0.35561,0.36384,0.3264,0.42588,0.88544,0.95093,0.8634,0.97515,0.32203,0.04634,0.53512,0.29328,50.91,0.0,0.0,1.0
165883,0.73085,0.70587,0.70917,0.751,0.86257,0.90696,0.82218,0.9369,0.61927,0.18788,0.13058,0.15611,56.13,0.0,0.0,1.0
132537,0.50116,0.52185,0.47294,0.62108,0.97518,0.98599,0.94629,0.99563,0.5807,0.24522,0.21211,0.21019,52.11,0.0,0.0,1.0
118769,0.64363,0.56699,0.61373,0.64192,0.70827,0.74839,0.71183,0.7572,0.51515,0.08841,0.12613,0.14768,78.13,0.0,0.0,1.0
131837,0.78105,0.72162,0.76336,0.77561,0.78087,0.78229,0.7732,0.77931,0.69949,0.17212,0.08693,0.10778,67.89,0.0,0.0,1.0
153842,0.74076,0.69839,0.71077,0.73769,0.80139,0.83422,0.76396,0.85147,0.47229,0.04148,0.10425,0.12361,67.54,0.0,0.0,1.0
8886,0.47979,0.39864,0.40771,0.47454,0.61001,0.61282,0.59983,0.6146,0.37842,0.02126,0.40185,0.31776,80.72,0.0,0.0,1.0
138502,0.47908,0.48006,0.4507,0.54971,0.9508,0.95748,0.93434,0.96424,0.64,0.22052,0.15876,0.17054,57.95,0.0,0.0,1.0
180492,0.34964,0.25104,0.26668,0.27824,0.28144,0.28167,0.277,0.28463,0.16877,0.00715,0.26045,0.27014,84.34,0.0,0.0,1.0
120001,0.47941,0.6345,0.45513,0.86536,0.88836,0.90458,0.8597,0.91724,0.43914,0.05467,0.15056,0.16393,65.62,0.0,0.0,1.0
8084,0.43044,0.40433,0.40927,0.43917,0.49355,0.50992,0.49639,0.52132,0.25845,0.0046,0.42518,0.30021,64.02,0.0,0.0,1.0
65788,0.98944,0.92504,0.96064,0.94392,0.96834,0.98638,0.93485,0.99913,0.31636,0.00047,0.94969,0.90405,43.53,1.0,0.0,0.0
142434,0.37137,0.57328,0.32583,0.77535,1.03011,1.03627,1.01244,1.04282,0.63322,0.10383,0.6461,0.50872,36.45,0.0,0.0,1.0
99623,0.50233,0.69085,0.60726,0.74107,0.85944,0.93783,0.79588,0.98289,0.0289,0.00037,0.29968,0.12738,65.19,1.0,0.0,0.0
97284,0.28146,0.36857,0.2347,0.54314,0.9897,0.99411,0.98489,0.99903,0.74505,0.08122,0.80864,0.39314,52.14,1.0,0.0,0.0
17991,0.47574,0.42404,0.4527,0.46537,0.47264,0.47768,0.47098,0.47765,0.33585,0.05149,0.45604,0.41384,70.92,0.0,0.0,1.0
4992,0.4905,0.49853,0.44616,0.60304,0.71755,0.74194,0.68792,0.75715,0.37068,0.06529,0.39619,0.24836,70.95,0.0,0.0,1.0
151536,0.67537,0.60312,0.64044,0.66031,0.70077,0.72586,0.68789,0.73568,0.444,0.01918,0.07766,0.09511,75.58,0.0,0.0,1.0
101615,0.8661,0.8243,0.84659,0.85997,0.92132,0.94066,0.88372,0.94643,0.70084,0.13053,0.09639,0.11612,35.41,0.0,0.0,1.0
125428,0.737,0.70054,0.71895,0.74941,0.83661,0.87769,0.80368,0.90591,0.62906,0.1324,0.08517,0.10652,60.63,0.0,0.0,1.0
123946,0.76504,0.74302,0.75259,0.8261,0.9226,0.94948,0.87313,0.96111,0.58847,0.04897,0.06534,0.08291,45.3,0.0,0.0,1.0
82740,0.93069,0.85816,0.90604,0.82277,0.88426,0.94704,0.8291,0.98513,0.05779,0.00038,0.04254,0.05987,65.95,1.0,0.0,0.0
102563,0.48822,0.45657,0.44264,0.54463,0.72139,0.75441,0.69292,0.77499,0.32389,0.01466,0.08184,0.09834,78.28,0.0,0.0,1.0
199510,0.56587,0.63792,0.60227,0.85451,0.89695,0.93544,0.84844,0.96146,0.20722,0.0007,0.29427,0.23668,57.31,0.0,0.0,1.0
78441,0.24283,0.32546,0.19092,0.43948,0.98526,0.99126,0.97642,0.99775,0.65676,0.02424,0.78716,0.36088,57.82,1.0,0.0,0.0
106657,0.43516,0.45481,0.41336,0.54314,0.81615,0.85879,0.77692,0.88655,0.33849,0.14576,0.26843,0.23687,70.2,0.0,0.0,1.0
164487,0.47135,0.50696,0.44937,0.60712,0.66059,0.71881,0.60802,0.74996,0.06387,0.00046,0.22054,0.22369,71.48,0.0,0.0,1.0
132360,0.93968,0.86406,0.88885,0.81771,0.85153,0.8987,0.80614,0.92833,0.48935,0.03989,0.09837,0.11984,56.39,0.0,0.0,1.0
63709,0.33452,0.43657,0.30541,0.56084,0.90449,0.96217,0.84652,0.99356,0.07033,0.00028,0.93518,0.50185,31.66,1.0,0.0,0.0
66240,0.1304,0.10316,0.09259,0.08683,0.08911,0.08822,0.07898,0.08635,0.01761,0.00036,0.06286,0.05214,35.46,1.0,0.0,0.0
49034,0.24734,0.26459,0.19944,0.30225,0.83859,0.89245,0.78288,0.92528,0.10816,0.00062,0.45192,0.23546,60.72,0.0,1.0,0.0
135737,0.62061,0.63494,0.82553,0.90583,0.94959,0.9749,0.90906,0.99432,0.29443,0.0471,0.82151,0.79536,57.67,1.0,0.0,0.0
49061,0.56578,0.50297,0.53337,0.54379,0.55428,0.56104,0.55071,0.56934,0.35463,0.02438,0.48047,0.4053,73.09,0.0,0.0,1.0
57421,0.28203,0.52889,0.23143,0.73284,0.98454,0.99424,0.96053,1.00142,0.4702,0.00163,0.88801,0.45727,34.69,1.0,0.0,0.0
71744,0.25037,0.25337,0.30876,0.32077,0.33434,0.34149,0.33014,0.32921,0.20447,0.00798,0.29036,0.25188,38.34,1.0,0.0,0.0
59528,0.27668,0.34576,0.23336,0.50282,0.95018,0.96779,0.93546,0.98625,0.40137,0.00125,0.85329,0.41846,75.3,1.0,0.0,0.0
49873,0.43454,0.43103,0.39246,0.46811,0.82033,0.9372,0.87116,0.96409,0.37811,0.06285,0.51819,0.32497,48.85,0.0,0.0,1.0
15877,0.55285,0.58488,0.74207,0.73926,0.8328,0.95509,0.8574,1.04568,0.2018,0.00085,0.69892,0.41001,42.12,0.0,0.0,1.0
157187,0.80654,0.79009,0.89489,0.9069,0.94001,0.96119,0.90471,0.9744,0.68758,0.19844,0.1121,0.13827,53.45,0.0,0.0,1.0
58888,0.23727,0.29515,0.18802,0.38893,0.97761,0.98535,0.97246,0.99431,0.65672,0.0271,0.94309,0.57094,67.15,1.0,0.0,0.0
130883,0.68736,0.52429,0.58682,0.50354,0.57088,0.64231,0.51561,0.67964,0.01518,0.00115,0.06724,0.06164,83.73,0.0,0.0,1.0
16045,0.37963,0.30382,0.31457,0.30265,0.31868,0.33131,0.30018,0.33542,0.05362,0.00069,0.27287,0.19776,79.9,0.0,0.0,1.0
2323,0.25691,0.25798,0.21737,0.29077,0.89621,0.97479,0.86841,1.00572,0.14299,0.00034,0.46079,0.27534,45.99,0.0,1.0,0.0
137248,0.65742,0.6146,0.63514,0.66586,0.77807,0.82056,0.74756,0.84762,0.55042,0.09688,0.08512,0.10561,69.47,0.0,0.0,1.0
65800,0.90648,0.83356,0.91924,0.94217,0.96403,0.97649,0.95468,0.98999,0.52732,0.00419,0.49024,0.60136,70.72,1.0,0.0,0.0
176561,0.91523,0.85847,0.89016,0.88682,0.89476,0.89435,0.8667,0.88468,0.7016,0.12322,0.07848,0.09883,50.68,0.0,0.0,1.0
87880,0.17178,0.10865,0.08451,0.06776,0.06924,0.07132,0.055,0.06797,0.00627,0.00073,0.04277,0.02188,80.55,1.0,0.0,0.0
118049,0.52742,0.54239,0.4976,0.64065,1.01421,1.01833,0.99432,1.02088,0.63597,0.04289,0.08352,0.09851,41.18,0.0,0.0,1.0
46436,1.04664,0.99017,1.01494,0.88155,0.95502,1.04099,0.88244,1.08638,0.03859,0.00024,0.84045,0.40695,36.57,0.0,0.0,1.0
119406,0.68252,0.68195,0.793,0.84499,0.9335,1.00735,0.9672,1.00667,0.49075,0.00185,0.05142,0.06532,37.19,0.0,0.0,1.0
37442,0.56289,0.53286,0.56084,0.58867,0.61781,0.64286,0.64439,0.68641,0.51909,0.22947,0.60775,0.42539,59.72,0.0,0.0,1.0
23240,0.80731,0.72556,0.76793,0.75364,0.77905,0.79913,0.74821,0.81349,0.34,0.00684,0.55472,0.42996,67.43,0.0,0.0,1.0
90467,0.28826,0.40245,0.25397,0.50347,0.89481,0.95747,0.83463,0.99168,0.05671,0.00025,0.75808,0.3127,37.16,1.0,0.0,0.0
191962,0.6032,0.50519,0.55931,0.59372,0.68187,0.69276,0.66291,0.69739,0.44457,0.03167,0.11615,0.13015,81.37,0.0,0.0,1.0
8233,0.28533,0.44326,0.25291,0.63789,1.00884,1.02085,0.98574,1.03113,0.4604,0.00111,0.6444,0.32363,43.74,1.0,0.0,0.0
50527,0.37078,0.42888,0.31523,0.62068,0.92907,0.95726,0.90477,0.98268,0.24717,0.00105,0.76244,0.37605,76.84,1.0,0.0,0.0
